,chapter,lemma,grammar,word_th_trans_en,freq,loan,hg_context
9410,П,пятистеннай,A,пятистенный,1,False,False
9411,П,пятилетка,N,пятилетка,8,True,False
9412,П,пята,N,петля,6,False,False
9413,П,пяряканя,"N, dim",пирожок,4,False,False
9414,П,пялемс,N,по,2,False,False
9415,П,пужемс,"V, intr",вянуть,24,False,False
9416,П,пяль,"V, tr",продырявить,8,False,False
9418,П,пчкясь,"V, intr",усил. при глаголах со значением желательности,16,False,False
9419,П,пчкамс,PART,выздороветь,16,False,False
9420,П,пчкяль,"V, intr",усил. при глаголах со значением желательности,2,False,False
9422,П,пчкяй,"V, intr","годный, пригодный",15,False,False
9423,П,пчкамс,A,выздороветь,15,False,False
9424,П,пчкафты,"V, intr",выздороветь | лекарь | лечить,24,False,True
9425,П,пчкамс,"N, anim, hum",выздороветь | лекарь | лечить,24,False,False
9426,П,пчкафтомань,"V, intr",выздороветь | лечебный | лечить,31,False,False
9428,П,пчкан,"V, intr",жадный,1,False,False
9429,П,пчкафты,"N, anim, hum",лекарь,31,False,True
9431,П,пчкамс,"V, intr",выздороветь | лечить,441,False,False
9433,П,пчкамань,A,выздороветь,1,False,False
9434,П,Пчельников,"N, PN, famn",Пчельников,2,True,False
9435,П,пчеловод,"N, anim, hum",пчеловод,8,True,False
9436,П,пцтай,ADV,"почти, чуть не",1061,False,False
9437,П,Пхёнчхан,"N, PN, topn",Пхёнчхан,1,True,False
9438,П,ПФО,"N, PN, topn",Поволжский федеральный округ,78,False,False
9439,П,пуштт,"V, tr",толокно,1,False,False
9440,П,пуштомс,N,жарить,1,False,False
9443,П,пчкяль,PART,усил. при глаголах со значением желательности,1,False,False
9444,П,пшкядемс,"V, tr",сказать; предложить,228,False,False
9445,П,пшкядемс,A,приветливый; общительный,4,False,False
9446,П,пяли,POST,половина,38,False,False
9448,П,пялемс,"V, tr",продырявить,15,False,False
9449,П,пялеветь,N,полночь,6,False,False
9450,П,пялеве,ADV,в полночь,6,False,False
9451,П,пялеве,N,полночь,17,False,False
9452,П,пялес,N,"полу-, недо-",34,False,False
9453,П,пяле,A,половина,34,False,False
9455,П,пяле,N,половина,171,False,False
9457,П,пякстафста,"V, tr","закрыть, запереть",3,False,False
9458,П,пякстамс,ADV,взаперти,3,False,False
9459,П,пякстамс,"V, tr","закрыть, запереть",166,False,False
9460,П,пяконе,"ADV, dim","посильнее, побольше",6,False,False
9461,П,пяк-пяк,ADV,очень-очень,1,False,False
9462,П,пяк,ADV,"очень, сильно",6092,False,False
9463,П,пяденця,N,пятница,74,False,False
9464,П,пюре,N,пюре,9,True,False
9465,П,пьеса,N,пьеса,162,True,False
9466,П,пьедестал,N,пьедестал,9,True,False
9467,П,пыльца,N,пыльца,1,True,False
9468,П,пылесос,N,пылесос,5,True,False
9469,П,пштедемс,"V, intr",прижаться,3,False,False
9470,П,пшкяди,"V, tr",сказать; предложить,4,False,True
9472,П,пркштамс,"V, intr",брызнуть,3,False,False
9473,П,пужала,N,пугало,3,False,False
9474,П,Пудов,"N, PN, famn",Пудов,1,True,False
9475,П,пропорция,N,пропорция,2,True,False
9476,П,прополис,N,прополис,9,True,False
9477,П,прописка,N,прописка,5,True,False
9478,П,пропагандист,"N, anim, hum",пропагандист,3,True,False
9479,П,пропаганда,N,пропаганда,30,True,False
9480,П,Пронина,"N, PN, famn",Пронина,3,True,False
9481,П,Пронин,"N, PN, famn",Пронин,2,True,False
9482,П,промышленность,N,промышленность,182,True,False
9483,П,промышленник,"N, anim, hum",промышленник,9,True,False
9484,П,промышленнай,A,промышленный,215,False,False
9485,П,промысловай,A,промысловый,1,False,False
9486,П,прораб,"N, anim, hum",прораб,6,True,False
9487,П,промысла,N,промысел,52,False,False
9488,П,промоз,N,"привычка, повадка",30,False,False
9489,П,промкомбинат,N,промкомбинат,1,True,False
9490,П,пролоп,N,проволока,7,False,False
9491,П,пролог,N,пролог,1,True,False
9492,П,пролив,N,пролив,4,True,False
9493,П,пролетариат,N,пролетариат,1,True,False
9494,П,прокурорскяй,A,прокурорский,9,False,False
9495,П,прокурор,"N, anim, hum",прокурор,57,True,False
9496,П,прокуратура,N,прокуратура,98,True,False
9497,П,прокс,ADV,"постоянно, всегда; совершенно",133,False,False
9498,П,Прокопьевна,"N, PN, patrn",Прокопьевна,9,True,False
9499,П,промоутер,"N, anim, hum",промоутер,6,True,False
9500,П,Прокопьевич,"N, PN, patrn",Прокопьевич,2,True,False
9501,П,прорва,N,прорва,1,True,False
9502,П,пророк,"N, anim, hum",пророк,187,True,False
9503,П,протоиерей,"N, anim, hum",протоиерей,39,True,False
9504,П,противогаз,N,противогаз,1,True,False
9505,П,противник,"N, anim, hum",противник,34,True,False
9506,П,протестант,"N, anim, hum",протестант,1,True,False
9507,П,протест,N,протест,2,True,False
9508,П,протез,N,протез,3,True,False
9509,П,простямс,"V, tr",простить,45,False,False
9511,П,простяк,"N, anim, hum",простак,1,False,False
9512,П,простуда,N,простуда,1,True,False
9513,П,просторнай,A,просторный,1,False,False
9514,П,проректор,"N, anim, hum",проректор,44,True,False
9515,П,простор,N,простор,1,True,False
9516,П,простой,A,просто,1,False,False
9518,П,проституция,N,проституция,1,True,False
9519,П,простиндамс,"V, tr",простить; попрощаться,8,False,False
9520,П,простатит,N,простатит,1,True,False
9521,П,простамс,"V, tr",сквитать,11,False,False
9522,П,проста,ADV,просто,11,False,False
9523,П,проспект,N,проспект,35,True,False
9524,П,просека,N,просека,1,True,False
9525,П,просвещения,N,просвещение,29,False,False
9526,П,просветитель,"N, anim, hum",просветитель,36,True,False
9527,П,простойста,ADV,простой,1,False,False
9528,П,Прокопий,"N, PN, persn",Прокопий,1,True,False
9529,П,прокладка,N,прокладка,1,True,False
9530,П,прокатнай,A,прокатный,1,False,False
9531,П,продавщица,"N, anim, hum",продавщица,7,True,False
9532,П,продавец,"N, anim, hum",продавец,24,True,False
9533,П,прогул,N,прогул,2,True,False
9534,П,прогрессивнай,A,прогрессивный,4,False,False
9535,П,прогрессивка,N,прогрессивка,1,True,False
9536,П,прогресс,N,прогресс,3,True,False
9537,П,программнай,A,программный,15,False,False
9538,П,программист,"N, anim, hum",программист,2,True,False
9539,П,программирования,N,программирование,2,False,False
9540,П,программа,N,программа,1073,True,False
9541,П,програма,N,програма,1,True,False
9542,П,продовольственнай,A,продовольственный,17,False,False
9543,П,прогноз,N,прогноз,13,True,False
9544,П,проворнай,A,"проворный, ловкий",1,False,False
9545,П,провокация,N,провокация,1,True,False
9546,П,проводница,"N, anim, hum",проводница,1,True,False
9547,П,провод,N,провод,13,True,False
9548,П,провинция,N,провинция,8,True,False
9549,П,проверямс,"V, tr",проверить,38,False,False
9550,П,проверка,N,проверка,84,True,False
9551,П,проблемнай,A,проблемный,6,False,False
9552,П,проблема,N,проблема,218,True,False
9553,П,пробка,N,пробка,5,True,False
9554,П,пробег,N,пробег,4,True,False
9555,П,прогимназия,N,прогимназия,2,True,False
9556,П,продовольствия,N,продовольствие,43,False,False
9557,П,продукт,N,продукт,14,True,False
9558,П,продукта,N,продукты,75,False,False
9559,П,прокат,N,прокат,2,True,False
9560,П,происшествия,N,происшествие,30,False,False
9561,П,производственник,"N, anim, hum",производственник,2,True,False
9562,П,производственнай,A,производственный,126,False,False
9563,П,производства,N,производство,369,False,False
9564,П,производитель,"N, anim, hum",производитель,57,True,False
9565,П,произведения,N,произведение,570,False,False
9566,П,Прозоров,"N, PN, famn",Прозоров,1,True,False
9567,П,прозвища,N,прозвище,5,False,False
9568,П,прозаическяй,A,прозаический,6,False,False
9569,П,прозаик,"N, anim, hum",прозаик,47,True,False
9570,П,проза,N,проза,60,True,False
9571,П,прожектор,N,прожектор,1,True,False
9572,П,проекция,N,проекция,2,True,False
9573,П,проектор,N,проектор,4,True,False
9574,П,проектнай,A,проектный,26,False,False
9575,П,проектировщик,"N, anim, hum",проектировщик,6,True,False
9576,П,проектирования,N,проектирование,14,False,False
9577,П,проектант,"N, anim, hum",проектант,1,True,False
9578,П,проект,N,проект,1018,True,False
9579,П,проезд,N,проезд,1,True,False
9580,П,продюсер,"N, anim, hum",продюсер,9,True,False
9581,П,продукция,N,продукция,446,True,False
9582,П,продуктовай,A,продуктовый,1,False,False
9583,П,продуктивность,N,продуктивность,28,True,False
9584,П,протокол,N,протокол,19,True,False
9585,П,прототип,N,прототип,1,True,False
9586,П,проулка,N,переулок,1,False,False
9587,П,профбюро,N,профбюро,1,True,False
9588,П,психотерапевт,"N, anim, hum",психотерапевт,2,True,False
9589,П,психология,N,психология,24,True,False
